"scenario_id","kind","method","excluded_probability","point_missing_probability","ci_missing_probability","p_missing_probability","point_converged_probability","point_nonconverged_probability","convergence_unknown_probability","ci_diagnostic_failed_probability","plrt_iteration_limit_probability","closed_form_error_over_1e8_probability"
"E200R1","exact","sas_proc|fisher_parameter|PL",0.000196059209881384,0,0,0,0.999607881580237,0.000196059209881384,0,0,0,0.000196059209881384
"E020R4","exact","sas_proc|fisher_parameter|PL",0.0235294117647059,0,0,0,0.952941176470588,0.0235294117647059,0,0,0,0.0235294117647059
"E050R4","exact","sas_proc|fisher_parameter|PL",0.00443458980044346,0,0,0,0.991130820399113,0.00443458980044346,0,0,0,0.00443458980044346
"E100R4","exact","sas_proc|fisher_parameter|PL",0.00117577895355673,0,0,0,0.997648442092887,0.00117577895355673,0,0,0,0.00117577895355673
"E200R4","exact","sas_proc|fisher_parameter|PL",0.00030298439630359,0,0,0,0.999394031207393,0.00030298439630359,0,0,0,0.00030298439630359
"C40R00","simulation","sas_proc|fisher_parameter|PL",0.048,0,4e-04,0,0.9116,0.0404,0,0,0,
"C100R00","simulation","sas_proc|fisher_parameter|PL",0.0032,0,0,0,0.9924,0.0044,0,0,0,
"C40R50","simulation","sas_proc|fisher_parameter|PL",0.048,0,4e-04,0,0.9012,0.0508,0,0,0,
"C100R50","simulation","sas_proc|fisher_parameter|PL",0.004,0,0,0,0.9924,0.0036,0,0,0,
"C40R90","simulation","sas_proc|fisher_parameter|PL",0.0524,0,8e-04,0,0.8824,0.0652,0,0,0,
"C100R90","simulation","sas_proc|fisher_parameter|PL",0.0044,0,0,0,0.9904,0.0052,0,0,0,
"C40R99","simulation","sas_proc|fisher_parameter|PL",0.0532,0,8e-04,0,0.8772,0.0696,0,0,0,
"C100R99","simulation","sas_proc|fisher_parameter|PL",0.0044,0,4e-04,0,0.99,0.0056,0,0,0,
"E020R1","exact","sas_proc|fisher_parameter|Wald",0.0165289256198347,0,0,0,0.966942148760331,0.0165289256198347,0,0.0165289256198347,0,0.0165289256198347
"E050R1","exact","sas_proc|fisher_parameter|Wald",0.0029585798816568,0,0,0,0.994082840236686,0.0029585798816568,0,0.0029585798816568,0,0.0029585798816568
"E100R1","exact","sas_proc|fisher_parameter|Wald",0.000768935024990388,0,0,0,0.998462129950019,0.000768935024990388,0,0.000768935024990388,0,0.000768935024990388
"E200R1","exact","sas_proc|fisher_parameter|Wald",0.000196059209881384,0,0,0,0.999607881580237,0.000196059209881384,0,0.000196059209881384,0,0.000196059209881384
"E020R4","exact","sas_proc|fisher_parameter|Wald",0.0235294117647059,0,0,0,0.952941176470588,0.0235294117647059,0,0.0235294117647059,0,0.0235294117647059
"E050R4","exact","sas_proc|fisher_parameter|Wald",0.00443458980044346,0,0,0,0.991130820399113,0.00443458980044346,0,0.00443458980044346,0,0.00443458980044346
"E100R4","exact","sas_proc|fisher_parameter|Wald",0.00117577895355673,0,0,0,0.997648442092887,0.00117577895355673,0,0.00117577895355673,0,0.00117577895355673
"E200R4","exact","sas_proc|fisher_parameter|Wald",0.00030298439630359,0,0,0,0.999394031207393,0.00030298439630359,0,0.00030298439630359,0,0.00030298439630359
"C40R00","simulation","sas_proc|fisher_parameter|Wald",0.048,0,0,0,0.9116,0.0404,0,0.0404,0,
"C100R00","simulation","sas_proc|fisher_parameter|Wald",0.0032,0,0,0,0.9924,0.0044,0,0.0044,0,
"C40R50","simulation","sas_proc|fisher_parameter|Wald",0.048,0,0,0,0.9012,0.0508,0,0.0508,0,
"C100R50","simulation","sas_proc|fisher_parameter|Wald",0.004,0,0,0,0.9924,0.0036,0,0.0036,0,
"C40R90","simulation","sas_proc|fisher_parameter|Wald",0.0524,0,0,0,0.8824,0.0652,0,0.0652,0,
"C100R90","simulation","sas_proc|fisher_parameter|Wald",0.0044,0,0,0,0.9904,0.0052,0,0.0052,0,
"C40R99","simulation","sas_proc|fisher_parameter|Wald",0.0532,0,0,0,0.8772,0.0696,0,0.0696,0,
"C100R99","simulation","sas_proc|fisher_parameter|Wald",0.0044,0,0,0,0.99,0.0056,0,0.0056,0,
"E020R1","exact","sas_proc|fisher_pl|PL",0.0165289256198347,0,0,0,0.983471074380165,0,0,0,0,0.909090909090909
"E050R1","exact","sas_proc|fisher_pl|PL",0.0029585798816568,0,0,0,0.997041420118343,0,0,0,0,0.961538461538462
"E100R1","exact","sas_proc|fisher_pl|PL",0.000768935024990388,0,0.0069204152249135,0,0.99923106497501,0,0,0,0,0.971164936562861
"E200R1","exact","sas_proc|fisher_pl|PL",0.000196059209881384,0,0.0126458190373493,0,0.999803940790118,0,0,0,0,0.986962062542888
"E020R4","exact","sas_proc|fisher_pl|PL",0.0235294117647059,0,0,0,0.952941176470588,0.0235294117647059,0,0,0,0.964705882352941
"E050R4","exact","sas_proc|fisher_pl|PL",0.00443458980044346,0,0,0,0.995565410199557,0,0,0,0,0.993348115299335
"E100R4","exact","sas_proc|fisher_pl|PL",0.00117577895355673,0,0,0,0.998824221046443,0,0,0,0,0.997060552616108
"E200R4","exact","sas_proc|fisher_pl|PL",0.00030298439630359,0,0.00424178154825027,0,0.999697015603697,0,0,0,0,0.99833358582033
"C40R00","simulation","sas_proc|fisher_pl|PL",0.048,0,0.0016,0,0.9116,0.0404,0,0,0,
"C100R00","simulation","sas_proc|fisher_pl|PL",0.0032,0,0,0,0.9924,0.0044,0,0,0,
"C40R50","simulation","sas_proc|fisher_pl|PL",0.048,0,0.0016,0,0.9012,0.0508,0,0,0,
"C100R50","simulation","sas_proc|fisher_pl|PL",0.004,0,0,0,0.9924,0.0036,0,0,0,
"C40R90","simulation","sas_proc|fisher_pl|PL",0.0524,0,0.002,0,0.8824,0.0652,0,0,0,
"C100R90","simulation","sas_proc|fisher_pl|PL",0.0044,0,0,0,0.9904,0.0052,0,0,0,
"C40R99","simulation","sas_proc|fisher_pl|PL",0.0532,0,0.002,0,0.8772,0.0696,0,0,0,
"C100R99","simulation","sas_proc|fisher_pl|PL",0.0044,0,4e-04,0,0.99,0.0056,0,0,0,
"E020R1","exact","sas_proc|fisher_pl|Wald",0.0165289256198347,0,0,0,0.983471074380165,0,0,0,0,0.909090909090909
"E050R1","exact","sas_proc|fisher_pl|Wald",0.0029585798816568,0,0,0,0.997041420118343,0,0,0,0,0.961538461538462
"E100R1","exact","sas_proc|fisher_pl|Wald",0.000768935024990388,0,0,0,0.99923106497501,0,0,0,0,0.971164936562861
"E200R1","exact","sas_proc|fisher_pl|Wald",0.000196059209881384,0,0,0,0.999803940790118,0,0,0,0,0.986962062542888
"E020R4","exact","sas_proc|fisher_pl|Wald",0.0235294117647059,0,0,0,0.952941176470588,0.0235294117647059,0,0.0235294117647059,0,0.964705882352941
"E050R4","exact","sas_proc|fisher_pl|Wald",0.00443458980044346,0,0,0,0.995565410199557,0,0,0,0,0.993348115299335
"E100R4","exact","sas_proc|fisher_pl|Wald",0.00117577895355673,0,0,0,0.998824221046443,0,0,0,0,0.997060552616108
"E200R4","exact","sas_proc|fisher_pl|Wald",0.00030298439630359,0,0,0,0.999697015603697,0,0,0,0,0.99833358582033
"C40R00","simulation","sas_proc|fisher_pl|Wald",0.048,0,0,0,0.9116,0.0404,0,0.0404,0,
"C100R00","simulation","sas_proc|fisher_pl|Wald",0.0032,0,0,0,0.9924,0.0044,0,0.0044,0,
"C40R50","simulation","sas_proc|fisher_pl|Wald",0.048,0,0,0,0.9012,0.0508,0,0.0508,0,
"C100R50","simulation","sas_proc|fisher_pl|Wald",0.004,0,0,0,0.9924,0.0036,0,0.0036,0,
"C40R90","simulation","sas_proc|fisher_pl|Wald",0.0524,0,0,0,0.8824,0.0652,0,0.0652,0,
"C100R90","simulation","sas_proc|fisher_pl|Wald",0.0044,0,0,0,0.9904,0.0052,0,0.0052,0,
"C40R99","simulation","sas_proc|fisher_pl|Wald",0.0532,0,0,0,0.8772,0.0696,0,0.0696,0,
"C100R99","simulation","sas_proc|fisher_pl|Wald",0.0044,0,0,0,0.99,0.0056,0,0.0056,0,
"E020R1","exact","sas_proc|newton_default|PL",0.0165289256198347,0,0,0,0.983471074380165,0,0,0,0,0.909090909090909
"E050R1","exact","sas_proc|newton_default|PL",0.0029585798816568,0,0,0,0.997041420118343,0,0,0,0,0.961538461538462
"E100R1","exact","sas_proc|newton_default|PL",0.000768935024990388,0,0,0,0.99923106497501,0,0,0,0,0.980392156862745
"E200R1","exact","sas_proc|newton_default|PL",0.000196059209881384,0,0,0,0.999803940790118,0,0,0,0,0.99009900990099
"E020R4","exact","sas_proc|newton_default|PL",0.0235294117647059,0,0,0,0.976470588235294,0,0,0,0,0.964705882352941
"E050R4","exact","sas_proc|newton_default|PL",0.00443458980044346,0,0,0,0.995565410199557,0,0,0,0,0.993348115299335
"E100R4","exact","sas_proc|newton_default|PL",0.00117577895355673,0,0,0,0.998824221046443,0,0,0,0,0.997060552616108
"E200R4","exact","sas_proc|newton_default|PL",0.00030298439630359,0,0,0,0.999697015603697,0,0,0,0,0.999545523405545
"C40R00","simulation","sas_proc|newton_default|PL",0.048,0,0.0212,0,0.9072,0.0448,0,0,0,
"C100R00","simulation","sas_proc|newton_default|PL",0.0032,0,0.0012,0,0.992,0.0048,0,0,0,
"C40R50","simulation","sas_proc|newton_default|PL",0.048,0,0.024,0,0.8968,0.0552,0,0,0,
"C100R50","simulation","sas_proc|newton_default|PL",0.004,0,4e-04,0,0.9924,0.0036,0,0,0,
"C40R90","simulation","sas_proc|newton_default|PL",0.0524,0,0.0292,0,0.8768,0.0708,0,0,0,
"C100R90","simulation","sas_proc|newton_default|PL",0.0044,0,0.0016,0,0.99,0.0056,0,0,0,
"C40R99","simulation","sas_proc|newton_default|PL",0.0532,0,0.0316,0,0.8732,0.0736,0,0,0,
"C100R99","simulation","sas_proc|newton_default|PL",0.0044,0,0.0024,0,0.9896,0.006,0,0,0,
"E020R1","exact","sas_proc|newton_default|Wald",0.0165289256198347,0,0,0,0.983471074380165,0,0,0,0,0.909090909090909
"E050R1","exact","sas_proc|newton_default|Wald",0.0029585798816568,0,0,0,0.997041420118343,0,0,0,0,0.961538461538462
"E100R1","exact","sas_proc|newton_default|Wald",0.000768935024990388,0,0,0,0.99923106497501,0,0,0,0,0.980392156862745
"E200R1","exact","sas_proc|newton_default|Wald",0.000196059209881384,0,0,0,0.999803940790118,0,0,0,0,0.99009900990099
"E020R4","exact","sas_proc|newton_default|Wald",0.0235294117647059,0,0,0,0.976470588235294,0,0,0,0,0.964705882352941
"E050R4","exact","sas_proc|newton_default|Wald",0.00443458980044346,0,0,0,0.995565410199557,0,0,0,0,0.993348115299335
"E100R4","exact","sas_proc|newton_default|Wald",0.00117577895355673,0,0,0,0.998824221046443,0,0,0,0,0.997060552616108
"E200R4","exact","sas_proc|newton_default|Wald",0.00030298439630359,0,0,0,0.999697015603697,0,0,0,0,0.999545523405545
"C40R00","simulation","sas_proc|newton_default|Wald",0.048,0,0,0,0.9072,0.0448,0,0.0448,0,
"C100R00","simulation","sas_proc|newton_default|Wald",0.0032,0,0,0,0.992,0.0048,0,0.0048,0,
"C40R50","simulation","sas_proc|newton_default|Wald",0.048,0,0,0,0.8968,0.0552,0,0.0552,0,
"C100R50","simulation","sas_proc|newton_default|Wald",0.004,0,0,0,0.9924,0.0036,0,0.0036,0,
"C40R90","simulation","sas_proc|newton_default|Wald",0.0524,0,0,0,0.8768,0.0708,0,0.0708,0,
"C100R90","simulation","sas_proc|newton_default|Wald",0.0044,0,0,0,0.99,0.0056,0,0.0056,0,
"C40R99","simulation","sas_proc|newton_default|Wald",0.0532,0,0,0,0.8732,0.0736,0,0.0736,0,
"C100R99","simulation","sas_proc|newton_default|Wald",0.0044,0,0,0,0.9896,0.006,0,0.006,0,
"E020R1","exact","sas_proc|newton_gradient|PL",0.0165289256198347,0,0,0,0.983471074380165,0,0,0,0,0.909090909090909
"E050R1","exact","sas_proc|newton_gradient|PL",0.0029585798816568,0,0,0,0.997041420118343,0,0,0,0,0.961538461538462
"E100R1","exact","sas_proc|newton_gradient|PL",0.000768935024990388,0,0,0,0.99923106497501,0,0,0,0,0.971164936562861
"E200R1","exact","sas_proc|newton_gradient|PL",0.000196059209881384,0,0,0,0.999803940790118,0,0,0,0,0.986962062542888
"E020R4","exact","sas_proc|newton_gradient|PL",0.0235294117647059,0,0,0,0.952941176470588,0.0235294117647059,0,0,0,0.964705882352941
"E050R4","exact","sas_proc|newton_gradient|PL",0.00443458980044346,0,0,0,0.995565410199557,0,0,0,0,0.993348115299335
"E100R4","exact","sas_proc|newton_gradient|PL",0.00117577895355673,0,0,0,0.998824221046443,0,0,0,0,0.997060552616108
"E200R4","exact","sas_proc|newton_gradient|PL",0.00030298439630359,0,0,0,0.999697015603697,0,0,0,0,0.99833358582033
"C40R00","simulation","sas_proc|newton_gradient|PL",0.048,0,4e-04,0,0.9116,0.0404,0,0,0,
"C100R00","simulation","sas_proc|newton_gradient|PL",0.0032,0,0,0,0.9924,0.0044,0,0,0,
"C40R50","simulation","sas_proc|newton_gradient|PL",0.048,0,4e-04,0,0.9012,0.0508,0,0,0,
"C100R50","simulation","sas_proc|newton_gradient|PL",0.004,0,0,0,0.9924,0.0036,0,0,0,
"C40R90","simulation","sas_proc|newton_gradient|PL",0.0524,0,8e-04,0,0.8824,0.0652,0,0,0,
"C100R90","simulation","sas_proc|newton_gradient|PL",0.0044,0,0,0,0.9904,0.0052,0,0,0,
"C40R99","simulation","sas_proc|newton_gradient|PL",0.0532,0,8e-04,0,0.8772,0.0696,0,0,0,
"C100R99","simulation","sas_proc|newton_gradient|PL",0.0044,0,4e-04,0,0.99,0.0056,0,0,0,
"E020R1","exact","sas_proc|newton_gradient|Wald",0.0165289256198347,0,0,0,0.983471074380165,0,0,0,0,0.909090909090909
"E050R1","exact","sas_proc|newton_gradient|Wald",0.0029585798816568,0,0,0,0.997041420118343,0,0,0,0,0.961538461538462
"E100R1","exact","sas_proc|newton_gradient|Wald",0.000768935024990388,0,0,0,0.99923106497501,0,0,0,0,0.971164936562861
"E200R1","exact","sas_proc|newton_gradient|Wald",0.000196059209881384,0,0,0,0.999803940790118,0,0,0,0,0.986962062542888
"E020R4","exact","sas_proc|newton_gradient|Wald",0.0235294117647059,0,0,0,0.952941176470588,0.0235294117647059,0,0.0235294117647059,0,0.964705882352941
"E050R4","exact","sas_proc|newton_gradient|Wald",0.00443458980044346,0,0,0,0.995565410199557,0,0,0,0,0.993348115299335
"E100R4","exact","sas_proc|newton_gradient|Wald",0.00117577895355673,0,0,0,0.998824221046443,0,0,0,0,0.997060552616108
"E200R4","exact","sas_proc|newton_gradient|Wald",0.00030298439630359,0,0,0,0.999697015603697,0,0,0,0,0.99833358582033
"C40R00","simulation","sas_proc|newton_gradient|Wald",0.048,0,0,0,0.9116,0.0404,0,0.0404,0,
"C100R00","simulation","sas_proc|newton_gradient|Wald",0.0032,0,0,0,0.9924,0.0044,0,0.0044,0,
"C40R50","simulation","sas_proc|newton_gradient|Wald",0.048,0,0,0,0.9012,0.0508,0,0.0508,0,
"C100R50","simulation","sas_proc|newton_gradient|Wald",0.004,0,0,0,0.9924,0.0036,0,0.0036,0,
"C40R90","simulation","sas_proc|newton_gradient|Wald",0.0524,0,0,0,0.8824,0.0652,0,0.0652,0,
"C100R90","simulation","sas_proc|newton_gradient|Wald",0.0044,0,0,0,0.9904,0.0052,0,0.0052,0,
"C40R99","simulation","sas_proc|newton_gradient|Wald",0.0532,0,0,0,0.8772,0.0696,0,0.0696,0,
"C100R99","simulation","sas_proc|newton_gradient|Wald",0.0044,0,0,0,0.99,0.0056,0,0.0056,0,
