"scenario_id","kind","comparison","factor","cohort","total_configurations","cohort_probability","excluded_probability","ci_available_probability","p_available_probability","ci_difference_joint_probability","p_difference_joint_probability","ci_difference_conditional_probability","p_difference_conditional_probability","ci_difference_mcse","p_difference_mcse","ci_difference_n","p_difference_n","ci_available_n","p_available_n","nonconverged_output_probability","convergence_unknown_output_probability","ci_delta_median","ci_delta_p99","ci_delta_max","p_delta_median","p_delta_p99","p_delta_max","beta_delta_median","beta_delta_p99"
"E050R1","exact","SAS_parameter","threshold","all_outputs",676,1,0.0029585798816568,0.997041420118343,0.997041420118343,0,0,0,0,,,0,0,674,674,0.0029585798816568,0,4.30971569096439e-05,0.00106950657901416,0.00119889852708255,2.2494650793875e-06,0.000341650753351412,0.000348117895073607,2.89220516731525e-05,0.000461469387927718
"E050R1","exact","SAS_parameter","threshold","both_point_converged",676,0.994082840236686,0.0029585798816568,0.994082840236686,0.994082840236686,0,0,0,0,,,0,0,672,672,0,0,4.13764432620756e-05,0.00106950657901427,0.00119889852708255,2.24946507947077e-06,0.000341650753351417,0.000348117895073607,2.892205167071e-05,0.000461469387927753
"E050R1","exact","SAS_parameter","threshold","common_point_converged",676,0.994082840236686,0.0029585798816568,0.994082840236686,0.994082840236686,0,0,0,0,,,0,0,672,672,0,0,4.13764432620756e-05,0.00106950657901427,0.00119889852708255,2.24946507947077e-06,0.000341650753351417,0.000348117895073607,2.892205167071e-05,0.000461469387927753
"E050R1","exact","SAS_parameter","threshold","common_inference_available",676,0.994082840236686,0.0029585798816568,0.994082840236686,0.994082840236686,0,0,0,0,,,0,0,672,672,0,0,4.13764432620756e-05,0.00106950657901427,0.00119889852708255,2.24946507947077e-06,0.000341650753351417,0.000348117895073607,2.892205167071e-05,0.000461469387927753
"E100R1","exact","SAS_parameter","threshold","all_outputs",2601,1,0.000768935024990388,0.99923106497501,0.99923106497501,0,0,0,0,,,0,0,2599,2599,0.000768935024990388,0,8.24759066215819e-05,0.000466605877715782,0.00162584967507584,2.08191250947176e-07,0.000160962791107004,0.000164632711836643,6.18054374678934e-05,0.000310181214300647
"E100R1","exact","SAS_parameter","threshold","both_point_converged",2601,0.998462129950019,0.000768935024990388,0.998462129950019,0.998462129950019,0,0,0,0,,,0,0,2597,2597,0,0,8.24759066242464e-05,0.000466605877717043,0.00162584967507584,2.08191251044321e-07,0.000160974163563208,0.000164632711836643,6.18054374681432e-05,0.000310189401800152
"E100R1","exact","SAS_parameter","threshold","common_point_converged",2601,0.998462129950019,0.000768935024990388,0.998462129950019,0.998462129950019,0,0,0,0,,,0,0,2597,2597,0,0,8.24759066242464e-05,0.000466605877717043,0.00162584967507584,2.08191251044321e-07,0.000160974163563208,0.000164632711836643,6.18054374681432e-05,0.000310189401800152
"E100R1","exact","SAS_parameter","threshold","common_inference_available",2601,0.991541714725106,0.000768935024990388,0.991541714725106,0.991541714725106,0,0,0,0,,,0,0,2579,2579,0,0,8.10473986012639e-05,0.000460571697547108,0.00162584967507584,2.08191250947176e-07,0.000161076515669038,0.000164632711836643,6.16838623219707e-05,0.000310263089295697
"E200R1","exact","SAS_parameter","threshold","all_outputs",10201,1,0.000196059209881384,0.999803940790118,0.999803940790118,0,0,0,0,,,0,0,10199,10199,0.000196059209881384,0,3.35529303621129e-05,0.000604131260841534,0.00253398607561195,4.75975128543882e-09,5.22332342802745e-05,0.000114758192825692,2.52039603236831e-05,0.000378986909704189
"E200R1","exact","SAS_parameter","threshold","both_point_converged",10201,0.999607881580237,0.000196059209881384,0.999607881580237,0.999607881580237,0,0,0,0,,,0,0,10197,10197,0,0,3.3552930347458e-05,0.000604131260841712,0.00253398607561195,4.75975128560145e-09,5.22332342803855e-05,0.000114758192825692,2.51809886426813e-05,0.000378986909704651
"E200R1","exact","SAS_parameter","threshold","common_point_converged",10201,0.999607881580237,0.000196059209881384,0.999607881580237,0.999607881580237,0,0,0,0,,,0,0,10197,10197,0,0,3.3552930347458e-05,0.000604131260841712,0.00253398607561195,4.75975128560145e-09,5.22332342803855e-05,0.000114758192825692,2.51809886426813e-05,0.000378986909704651
"E200R1","exact","SAS_parameter","threshold","common_inference_available",10201,0.986962062542888,0.000196059209881384,0.986962062542888,0.986962062542888,0,0,0,0,,,0,0,10068,10068,0,0,3.30015748173373e-05,0.000525687778077869,0.00253398607521227,4.49763907362085e-09,5.22332342861176e-05,0.000114758192825692,2.50914408952141e-05,0.00034459137933303
"E020R4","exact","SAS_parameter","threshold","all_outputs",85,1,0.0235294117647059,0.976470588235294,0.976470588235294,0,0,0,0,,,0,0,83,83,0.0235294117647059,0,0.000200508614006001,0.000910717669286853,0.000910717669286853,2.23172008370076e-05,0.000136024697771671,0.000136024697771853,0.000131151701645349,0.000405780131782052
"E020R4","exact","SAS_parameter","threshold","both_point_converged",85,0.952941176470588,0.0235294117647059,0.952941176470588,0.952941176470588,0,0,0,0,,,0,0,81,81,0,0,0.000190369077704311,0.000910717669286853,0.000910717669286853,2.23172008371186e-05,0.000136024697771675,0.000136024697771853,0.000131151701645349,0.000405780131782052
"E020R4","exact","SAS_parameter","threshold","common_point_converged",85,0.952941176470588,0.0235294117647059,0.952941176470588,0.952941176470588,0,0,0,0,,,0,0,81,81,0,0,0.000190369077704311,0.000910717669286853,0.000910717669286853,2.23172008371186e-05,0.000136024697771675,0.000136024697771853,0.000131151701645349,0.000405780131782052
"E020R4","exact","SAS_parameter","threshold","common_inference_available",85,0.952941176470588,0.0235294117647059,0.952941176470588,0.952941176470588,0,0,0,0,,,0,0,81,81,0,0,0.000190369077704311,0.000910717669286853,0.000910717669286853,2.23172008371186e-05,0.000136024697771675,0.000136024697771853,0.000131151701645349,0.000405780131782052
"E050R4","exact","SAS_parameter","threshold","all_outputs",451,1,0.00443458980044346,0.995565410199557,0.995565410199557,0,0,0,0,,,0,0,449,449,0.00443458980044346,0,0.000133920166675239,0.00141733008691826,0.00148681940892104,1.40110015909578e-05,0.000258844637827411,0.000290989197103686,0.000111228037226407,0.000610221417958634
"E050R4","exact","SAS_parameter","threshold","both_point_converged",451,0.991130820399113,0.00443458980044346,0.991130820399113,0.991130820399113,0,0,0,0,,,0,0,447,447,0,0,0.000134638873794835,0.00141733008691828,0.00148681940892104,1.43535727665789e-05,0.00025884463782744,0.000290989197103686,0.000113008508285883,0.000610221417958634
"E050R4","exact","SAS_parameter","threshold","common_point_converged",451,0.991130820399113,0.00443458980044346,0.991130820399113,0.991130820399113,0,0,0,0,,,0,0,447,447,0,0,0.000134638873794835,0.00141733008691828,0.00148681940892104,1.43535727665789e-05,0.00025884463782744,0.000290989197103686,0.000113008508285883,0.000610221417958634
"E050R4","exact","SAS_parameter","threshold","common_inference_available",451,0.991130820399113,0.00443458980044346,0.991130820399113,0.991130820399113,0,0,0,0,,,0,0,447,447,0,0,0.000134638873794835,0.00141733008691828,0.00148681940892104,1.43535727665789e-05,0.00025884463782744,0.000290989197103686,0.000113008508285883,0.000610221417958634
"E100R4","exact","SAS_parameter","threshold","all_outputs",1701,1,0.00117577895355673,0.998824221046443,0.998824221046443,0,0,0,0,,,0,0,1699,1699,0.00117577895355673,0,0.000103742717009858,0.00100444387945238,0.00186702478374201,2.48669216479369e-06,0.000374815732586935,0.000477882586799483,7.37071578238435e-05,0.000513906350495779
"E100R4","exact","SAS_parameter","threshold","both_point_converged",1701,0.997648442092887,0.00117577895355673,0.997648442092887,0.997648442092887,0,0,0,0,,,0,0,1697,1697,0,0,0.000103313301413888,0.00100444387945245,0.00186702478374201,2.48669216487696e-06,0.000374815732586962,0.000477882586799483,7.35250812054222e-05,0.000513906350495805
"E100R4","exact","SAS_parameter","threshold","common_point_converged",1701,0.997648442092887,0.00117577895355673,0.997648442092887,0.997648442092887,0,0,0,0,,,0,0,1697,1697,0,0,0.000103313301413888,0.00100444387945245,0.00186702478374201,2.48669216487696e-06,0.000374815732586962,0.000477882586799483,7.35250812054222e-05,0.000513906350495805
"E100R4","exact","SAS_parameter","threshold","common_inference_available",1701,0.997648442092887,0.00117577895355673,0.997648442092887,0.997648442092887,0,0,0,0,,,0,0,1697,1697,0,0,0.000103313301413888,0.00100444387945245,0.00186702478374201,2.48669216487696e-06,0.000374815732586962,0.000477882586799483,7.35250812054222e-05,0.000513906350495805
"E200R4","exact","SAS_parameter","threshold","all_outputs",6601,1,0.00030298439630359,0.999697015603697,0.999697015603697,0,0,0,0,,,0,0,6599,6599,0.00030298439630359,0,7.19575949865714e-05,0.00086331916462923,0.0033034819455029,2.83803418259232e-07,0.000426425885830685,0.000812431296582816,5.93842544640566e-05,0.000470509661171434
"E200R4","exact","SAS_parameter","threshold","both_point_converged",6601,0.999394031207393,0.00030298439630359,0.999394031207393,0.999394031207393,0,0,0,0,,,0,0,6597,6597,0,0,7.19575949867934e-05,0.000863990980604113,0.0033034819455029,2.8380341826964e-07,0.00042664221807608,0.000812431296582816,5.93842544645007e-05,0.000470790702911969
"E200R4","exact","SAS_parameter","threshold","common_point_converged",6601,0.999394031207393,0.00030298439630359,0.999394031207393,0.999394031207393,0,0,0,0,,,0,0,6597,6597,0,0,7.19575949867934e-05,0.000863990980604113,0.0033034819455029,2.8380341826964e-07,0.00042664221807608,0.000812431296582816,5.93842544645007e-05,0.000470790702911969
"E200R4","exact","SAS_parameter","threshold","common_inference_available",6601,0.995152249659143,0.00030298439630359,0.995152249659143,0.995152249659143,0,0,0,0,,,0,0,6569,6569,0,0,7.30768577907881e-05,0.0008549834456927,0.0033034819455029,2.87552204087001e-07,0.000429670869511548,0.000812431296582816,5.99628712662087e-05,0.000474454982337358
"C40R00","simulation","SAS_parameter","threshold","all_outputs",2500,1,0.048,0.952,0.952,0,0,0,0,0,0,0,0,2380,2380,0.0404,0,8.35791456741397e-05,0.00113947941422055,0.00259901720408617,1.441217731879e-05,0.000123050409511216,0.00024339297037046,4.31546619357182e-05,0.000576610737932803
"C40R00","simulation","SAS_parameter","threshold","both_point_converged",2500,0.9116,0.048,0.9116,0.9116,0,0,0,0,0,0,0,0,2279,2279,0,0,9.03161877641168e-05,0.0012485216962439,0.00259901720408617,1.53768033201995e-05,0.000124686743226521,0.00024339297037046,4.62475089005876e-05,0.000578728290852482
"C40R00","simulation","SAS_parameter","threshold","common_point_converged",2500,0.8668,0.048,0.8668,0.8668,0,0,0,0,0,0,0,0,2167,2167,0,0,8.34714770006073e-05,0.000777789553056962,0.00224873620402377,1.46919093950704e-05,0.000102901071131201,0.000176061933028326,4.36407471616686e-05,0.000391713797872395
"C40R00","simulation","SAS_parameter","threshold","common_inference_available",2500,0.8568,0.048,0.8568,0.8568,0,0,0,0,0,0,0,0,2142,2142,0,0,8.2742593721985e-05,0.000758016840219256,0.00179983091215519,1.46571812411622e-05,0.000102901071131201,0.000176061933028326,4.32098994989083e-05,0.000384592250020965
"C100R00","simulation","SAS_parameter","threshold","all_outputs",2500,1,0.0032,0.9968,0.9968,0,0,0,0,0,0,0,0,2492,2492,0.0044,0,5.4177025011759e-05,0.000555079187473329,0.00146830841042789,9.29853545073023e-06,0.000126540891023597,0.000215170408904508,2.85743122592774e-05,0.000267179282124108
"C100R00","simulation","SAS_parameter","threshold","both_point_converged",2500,0.9924,0.0032,0.9924,0.9924,0,0,0,0,0,0,0,0,2481,2481,0,0,5.43561299377604e-05,0.000555079187473329,0.00146830841042789,9.36622770220108e-06,0.000126540891023597,0.000215170408904508,2.88473437863312e-05,0.000267179282124108
