"scenario_id","n","n_exposed","rho","true_beta","method","engine","variant","inference","cohort","generated_n","excluded_one_outcome_n","fitted_n","ci_available_n","ci_unavailable_fitted_n","ci_available_fraction","point_nonconverged_available_n","point_unknown_available_n","ci_nonconverged_available_n","ci_unknown_available_n","denominator_n","covered_n","interval_below_truth_n","interval_above_truth_n","coverage","mcse","mc_low","mc_high"
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_pl_tight|Wald","logistf","lf_nr_pl_tight","Wald","available",2500,120,2380,2380,0,0.952,144,0,144,0,2380,2366,14,0,0.994117647058824,0.00156749423558533,0.991045358357076,0.997189935760571
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_pl_tight|Wald","logistf","lf_nr_pl_tight","Wald","point_and_ci_converged",2500,120,2380,2380,0,0.952,144,0,144,0,2236,2222,14,0,0.993738819320215,0.0016681240596789,0.990469296163244,0.997008342477185
"C40R00",40,20,0,0.693147180559945,"logistf|lf_nr_pl_tight|Wald","logistf","lf_nr_pl_tight","Wald","point_converged",2500,120,2380,2380,0,0.952,144,0,144,0,2236,2222,14,0,0.993738819320215,0.0016681240596789,0.990469296163244,0.997008342477185
"C40R00",40,20,0,0.693147180559945,"sas_fl|default|PL","sas_fl","default","PL","available",2500,120,2380,2380,0,0.952,0,2380,0,2380,2380,2348,29,3,0.98655462184874,0.00236079675676144,0.981927460205487,0.991181783491992
"C40R00",40,20,0,0.693147180559945,"sas_fl|default|PL","sas_fl","default","PL","point_and_ci_converged",2500,120,2380,2380,0,0.952,0,2380,0,2380,0,0,0,0,,,,
"C40R00",40,20,0,0.693147180559945,"sas_fl|default|PL","sas_fl","default","PL","point_converged",2500,120,2380,2380,0,0.952,0,2380,0,2380,0,0,0,0,,,,
"C40R00",40,20,0,0.693147180559945,"sas_fl|tight|PL","sas_fl","tight","PL","available",2500,120,2380,2380,0,0.952,0,2380,0,2380,2380,2348,29,3,0.98655462184874,0.00236079675676144,0.981927460205487,0.991181783491992
"C40R00",40,20,0,0.693147180559945,"sas_fl|tight|PL","sas_fl","tight","PL","point_and_ci_converged",2500,120,2380,2380,0,0.952,0,2380,0,2380,0,0,0,0,,,,
"C40R00",40,20,0,0.693147180559945,"sas_fl|tight|PL","sas_fl","tight","PL","point_converged",2500,120,2380,2380,0,0.952,0,2380,0,2380,0,0,0,0,,,,
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_cap|PL","sas_proc","fisher_cap","PL","available",2500,120,2380,2379,1,0.9516,101,0,0,2379,2379,2347,29,3,0.986548970155528,0.00236178234010338,0.981919876768925,0.99117806354213
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_cap|PL","sas_proc","fisher_cap","PL","point_and_ci_converged",2500,120,2380,2379,1,0.9516,101,0,0,2379,0,0,0,0,,,,
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_cap|PL","sas_proc","fisher_cap","PL","point_converged",2500,120,2380,2379,1,0.9516,101,0,0,2379,2278,2246,29,3,0.98595258999122,0.00246575138370171,0.981119717279165,0.990785462703276
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_cap|Wald","sas_proc","fisher_cap","Wald","available",2500,120,2380,2380,0,0.952,101,0,101,0,2380,2373,7,0,0.997058823529412,0.00111002421647387,0.994883176065123,0.999234470993701
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_cap|Wald","sas_proc","fisher_cap","Wald","point_and_ci_converged",2500,120,2380,2380,0,0.952,101,0,101,0,2279,2272,7,0,0.996928477402369,0.00115914214291732,0.994656558802251,0.999200396002487
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_cap|Wald","sas_proc","fisher_cap","Wald","point_converged",2500,120,2380,2380,0,0.952,101,0,101,0,2279,2272,7,0,0.996928477402369,0.00115914214291732,0.994656558802251,0.999200396002487
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_default|PL","sas_proc","fisher_default","PL","available",2500,120,2380,2327,53,0.9308,97,0,0,2327,2327,2296,29,2,0.986678126342931,0.00237668822130795,0.982019817429167,0.991336435256694
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_default|PL","sas_proc","fisher_default","PL","point_and_ci_converged",2500,120,2380,2327,53,0.9308,97,0,0,2327,0,0,0,0,,,,
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_default|PL","sas_proc","fisher_default","PL","point_converged",2500,120,2380,2327,53,0.9308,97,0,0,2327,2230,2199,29,2,0.98609865470852,0.00247934045643371,0.98123914741391,0.99095816200313
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_default|Wald","sas_proc","fisher_default","Wald","available",2500,120,2380,2380,0,0.952,112,0,112,0,2380,2373,7,0,0.997058823529412,0.00111002421647387,0.994883176065123,0.999234470993701
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_default|Wald","sas_proc","fisher_default","Wald","point_and_ci_converged",2500,120,2380,2380,0,0.952,112,0,112,0,2268,2261,7,0,0.996913580246914,0.00116475538192914,0.994630659698332,0.999196500795495
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_default|Wald","sas_proc","fisher_default","Wald","point_converged",2500,120,2380,2380,0,0.952,112,0,112,0,2268,2261,7,0,0.996913580246914,0.00116475538192914,0.994630659698332,0.999196500795495
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_gradient|PL","sas_proc","fisher_gradient","PL","available",2500,120,2380,2379,1,0.9516,101,0,0,2379,2379,2347,29,3,0.986548970155528,0.00236178234010338,0.981919876768925,0.99117806354213
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_gradient|PL","sas_proc","fisher_gradient","PL","point_and_ci_converged",2500,120,2380,2379,1,0.9516,101,0,0,2379,0,0,0,0,,,,
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_gradient|PL","sas_proc","fisher_gradient","PL","point_converged",2500,120,2380,2379,1,0.9516,101,0,0,2379,2278,2246,29,3,0.98595258999122,0.00246575138370171,0.981119717279165,0.990785462703276
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_gradient|Wald","sas_proc","fisher_gradient","Wald","available",2500,120,2380,2380,0,0.952,101,0,101,0,2380,2373,7,0,0.997058823529412,0.00111002421647387,0.994883176065123,0.999234470993701
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_gradient|Wald","sas_proc","fisher_gradient","Wald","point_and_ci_converged",2500,120,2380,2380,0,0.952,101,0,101,0,2279,2272,7,0,0.996928477402369,0.00115914214291732,0.994656558802251,0.999200396002487
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_gradient|Wald","sas_proc","fisher_gradient","Wald","point_converged",2500,120,2380,2380,0,0.952,101,0,101,0,2279,2272,7,0,0.996928477402369,0.00115914214291732,0.994656558802251,0.999200396002487
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_parameter|PL","sas_proc","fisher_parameter","PL","available",2500,120,2380,2379,1,0.9516,101,0,0,2379,2379,2347,29,3,0.986548970155528,0.00236178234010338,0.981919876768925,0.99117806354213
"C40R00",40,20,0,0.693147180559945,"sas_proc|fisher_parameter|PL","sas_proc","fisher_parameter","PL","point_and_ci_converged",2500,120,2380,2379,1,0.9516,101,0,0,2379,0,0,0,0,,,,
