"config_id","exposed_events","unexposed_events","beta_sas","beta_logistf","se_sas","se_logistf","low_sas","high_sas","low_logistf","high_logistf","exact_beta","ordinary_se","augmented_se","different","ordinary_outside","augmented_outside"
"n50_15.10.8.17",15,8,1.11162528202846,1.11159948419492,0.58985295142025,0.578397908221407,-0.0444652589298826,2.26771582298681,-0.0220395846523394,2.24523855304218,1.11159948419492,0.589852444130063,0.578397908222998,FALSE,FALSE,FALSE
"n50_16.9.8.17",16,8,1.27421649341489,1.27420329973324,0.595219290074522,0.583660118942477,0.107608121965328,2.44082486486445,0.130250487393617,2.41815611207286,1.27420329973324,0.595218867179016,0.583660118962384,FALSE,TRUE,TRUE
"n50_17.8.8.17",17,8,1.44443857510612,1.4442694348664,0.602970703252681,0.591252764794685,0.262637712998073,2.62623943721416,0.285435310109081,2.60310355962371,1.4442694348664,0.602961877078546,0.591252764841547,FALSE,TRUE,TRUE
"n50_18.7.8.17",18,8,1.62497134697162,1.62500242897521,0.613727763134533,0.601811684284448,0.422087034915606,2.82785565902764,0.445473202302304,2.80453165564812,1.62500242897521,0.61372990434549,0.601811684294825,FALSE,TRUE,TRUE
"n50_19.6.8.17",19,8,1.8207015993374,1.82074700610127,0.628577244080804,0.616374950584148,0.588712839437583,3.05269035923722,0.612674301983682,3.02881971021885,1.82074700610131,0.628581614381438,0.61637498415704,FALSE,TRUE,TRUE
"n50_20.5.8.17",20,8,2.03780503556722,2.03781151133695,0.649307898335472,0.636701043052902,0.765184939952296,3.31042513118214,0.789900398034173,3.28572262463972,2.03781151133913,0.649310502774308,0.636701331543642,FALSE,TRUE,TRUE
"n50_21.4.8.17",21,8,2.28630345440886,2.28611025579054,0.679185391544908,0.665975799371583,0.95512454815511,3.61748236066262,0.980821674446966,3.59139883713412,2.28611025579054,0.679164719887163,0.665975799932389,FALSE,TRUE,TRUE
"n50_22.3.8.17",22,8,2.58285794049209,2.5828870581482,0.724665471975371,0.710597380967485,1.16253971458064,4.00317616640353,1.19014178394344,3.97563233235296,2.5828870581482,0.724669988318905,0.710597386798683,FALSE,TRUE,TRUE
"n50_23.2.8.17",23,8,2.96280330956901,2.96284440670915,0.801263720779426,0.785711846704562,1.39235527472278,4.53325134441525,1.42287748494176,4.50281132847655,2.96284440670916,0.801272008592574,0.785711847597927,FALSE,TRUE,TRUE
"n50_24.1.8.17",24,8,3.51532791683258,3.51534272687568,0.957890364151924,0.939293746863341,1.63789730195685,5.39275853170831,1.67436081211985,5.35632464163151,3.51534272687571,0.95789551910958,0.939293835369777,FALSE,TRUE,TRUE
"n50_25.0.8.17",25,8,4.65447808894955,4.65396035015753,1.51776831777072,1.48795349436261,1.679706849243,7.62924932865611,1.73762509053629,7.57029560977876,4.65396035015752,1.5174207809077,1.48795349464991,FALSE,TRUE,TRUE
"n50_0.25.9.16",0,9,-3.37978214223929,-3.37975705042366,1.51437740765543,1.48495207839526,-6.34790732024506,-0.41165696423351,-6.29020964284627,-0.469304458001059,-3.37975705042429,1.51436069051145,1.48495282914149,FALSE,TRUE,TRUE
"n50_1.24.9.16",1,9,-2.24112100132323,-2.24113942714246,0.953036486555288,0.934533083110198,-4.10903819092418,-0.373203811722272,-4.07279061239962,-0.409488241885293,-2.24113942714248,0.953040555362677,0.934533151738383,FALSE,TRUE,TRUE
"n50_2.23.9.16",2,9,-1.68861725760717,-1.68864110697592,0.795457521162448,0.780014365233533,-3.24768535031708,-0.129549164897268,-3.21744117025751,-0.159841043694321,-1.68864110697592,0.795461693854434,0.780014365246025,FALSE,TRUE,TRUE
"n50_3.22.9.16",3,9,-1.30880985409426,-1.30868375841496,0.71824007802596,0.704292494312971,-2.71653453927838,0.0989148310898582,-2.68907168185027,0.0717041650203425,-1.30868375841497,0.718240256881991,0.704292516401763,FALSE,FALSE,FALSE
"n50_4.21.9.16",4,9,-1.011937864481,-1.0119069560573,0.672290541599408,0.659244314599784,-2.32960311316277,0.305727384200764,-2.30400206968567,0.280188157571065,-1.0119069560573,0.672299926651191,0.659244316342581,FALSE,FALSE,FALSE
"n50_5.20.9.16",5,9,-0.763631995963283,-0.763608211605898,0.642121341495871,0.629656958873911,-2.02216669899974,0.49490270707317,-1.99771317361378,0.470496750401986,-0.763608211605898,0.642126625868147,0.629656960672919,FALSE,FALSE,FALSE
"n50_6.19.9.16",6,9,-0.546568220411344,-0.54654370636807,0.621155990719728,0.60909557654158,-1.76401159100331,0.67087515018062,-1.74034909953223,0.647261686796087,-0.54654370636807,0.62115804798309,0.609095578402111,FALSE,FALSE,FALSE
"n50_7.18.9.16",7,9,-0.350818842532402,-0.350799129241975,0.60612389187054,0.594353937919816,-1.53879984076791,0.837162155703107,-1.51571144163437,0.814113183150421,-0.350799129241975,0.60612446751778,0.594353939911384,FALSE,FALSE,FALSE
"n50_8.17.9.16",8,9,-0.169801261664319,-0.170066135133158,0.595220964598188,0.583660116289166,-1.33641291511996,0.996810391791319,-1.31401894227238,0.973886672006068,-0.170066135133158,0.595218867179016,0.583660118962384,FALSE,FALSE,FALSE
"n50_9.16.9.16",9,9,0,5.55111512312578e-17,0.587376977742428,0.575967388374173,-1.15123772172314,1.15123772172314,-1.12887533748297,1.12887533748297,0,0.587373794513901,0.575967392307581,FALSE,FALSE,FALSE
"n50_10.15.9.16",10,9,0.162348644233112,0.162603815538317,0.581935422596878,0.570634242005897,-0.978223825384865,1.30292111385109,-0.955818747138553,1.28102637821519,0.162603815538317,0.581935031152101,0.570634246055344,FALSE,FALSE,FALSE
"n50_11.14.9.16",11,9,0.32028611175704,0.320266968242715,0.578500581743952,0.567266475882696,-0.813554193496575,1.45412641701066,-0.791554894124328,1.43208883060976,0.320266968242715,0.578500568522244,0.567266478369123,FALSE,FALSE,FALSE
"n50_12.13.9.16",12,9,0.475133963548731,0.475107541163912,0.576837233909945,0.565635297941864,-0.655446239856468,1.60571416695393,-0.633517271186725,1.58373235351455,0.475107541163912,0.576837086427239,0.565635299972404,FALSE,FALSE,FALSE
"n50_13.12.9.16",13,9,0.629061295388475,0.629029623436167,0.576837485030909,0.56563529664416,-0.501519400204771,1.75964199098172,-0.479595186371016,1.73765443324335,0.629029623436168,0.576837086427239,0.565635299972404,FALSE,FALSE,FALSE
"n50_14.11.9.16",14,9,0.783904382998765,0.783870196356038,0.578501295142756,0.567266400353317,-0.349937320490813,1.91774608648834,-0.327951517976142,1.89569191068822,0.783870196357364,0.578500568522244,0.567266478369123,FALSE,FALSE,FALSE
"n50_15.10.9.16",15,9,0.941566134508,0.941533349061763,0.581936045019207,0.570634246053731,-0.199007555035326,2.08213982405133,-0.176889221548716,2.05995591967224,0.941533349061763,0.581935031152101,0.570634246055344,FALSE,FALSE,FALSE
"n50_16.9.9.16",16,9,1.10416322684917,1.10413716460008,0.587374824891513,0.575967392287409,-0.0470702753637131,2.25539672906206,-0.0247381805526943,2.23301250975285,1.10413716460008,0.587373794513901,0.575967392307581,FALSE,FALSE,FALSE
"n50_17.8.9.16",17,9,1.27421649341489,1.27420329973324,0.595219290074522,0.583660118914913,0.107608121965328,2.44082486486445,0.130250487447644,2.41815611201883,1.27420329973324,0.595218867179016,0.583660118962384,FALSE,TRUE,TRUE
"n50_18.7.9.16",18,9,1.45493289122179,1.45493629384205,0.60612332448551,0.594353939900877,0.266953005040508,2.64291277740308,0.290023977566851,2.61984861011726,1.45493629384205,0.60612446751778,0.594353939911384,FALSE,TRUE,TRUE
"n50_19.6.9.16",19,9,1.65066920025468,1.65068087096811,0.621154763766976,0.609095543270096,0.433228234445918,2.86811016606344,0.456875543014866,2.84448619892136,1.65068087096815,0.62115804798309,0.609095578402111,FALSE,TRUE,TRUE
"n50_20.5.9.16",20,9,1.86777195998611,1.86774537620379,0.642124400179055,0.629656667834571,0.609231262040778,3.12631265793144,0.633640984622529,3.10184976778505,1.86774537620598,0.642126625868147,0.629656960672919,FALSE,TRUE,TRUE
"n50_21.4.9.16",21,9,2.11625470141658,2.11604412065738,0.672317814658531,0.659244315776048,0.798535998521188,3.43397340431198,0.82394900472358,3.40813923659119,2.11604412065738,0.672299926651191,0.659244316342581,FALSE,TRUE,TRUE
"n50_22.3.9.16",22,9,2.41279210212205,2.41282092301505,0.718236111028056,0.704292510518364,1.00507519211095,3.82050901213315,1.03243296781775,3.79320887821234,2.41282092301505,0.718240256881991,0.704292516401763,FALSE,TRUE,TRUE
"n50_23.2.9.16",23,9,2.79273188935132,2.792778271576,0.795452725037923,0.780014364346134,1.23367319687275,4.3517905818299,1.26397821003367,4.32157833311832,2.792778271576,0.795461693854434,0.780014365246025,FALSE,TRUE,TRUE
"n50_24.1.9.16",24,9,3.34559024847448,3.34527659174253,0.953151911596615,0.934533062026409,1.47744682994961,5.21373366699935,1.51362544780883,5.17692773567622,3.34527659174256,0.953040555362677,0.934533151738383,FALSE,TRUE,TRUE
"n50_25.0.9.16",25,9,4.48435568441222,4.48389421502437,1.5146709192686,1.48495282837866,1.51565523421558,7.45305613460886,1.57344015266131,7.39434827738743,4.48389421502436,1.51436069051145,1.48495282914149,FALSE,TRUE,TRUE
"n50_0.25.10.15",0,10,-3.54243289228913,-3.54236086596198,1.51230772380454,1.48289166188901,-6.50650156448779,-0.57836422009048,-6.44877511623919,-0.635946615684774,-3.5423608659626,1.51225947078094,1.48289241367837,FALSE,TRUE,TRUE
"n50_1.24.10.15",1,10,-2.40375145049306,-2.40374324268077,0.94970415854844,0.931255651900706,-4.26513739721592,-0.542365503770196,-4.22897078080553,-0.578515704556022,-2.40374324268079,0.949698218470656,0.931255720770419,FALSE,TRUE,TRUE
"n50_2.23.10.15",2,10,-1.85121308277973,-1.85124492251423,0.791448432110876,0.776084670471095,-3.40242350533774,-0.300002660221714,-3.37234292559122,-0.330146919437253,-1.85124492251424,0.791454175799271,0.77608467048365,FALSE,TRUE,TRUE
"n50_3.22.10.15",3,10,-1.47149730516009,-1.47128757395328,0.713810326234957,0.699937799539834,-2.87053983637339,-0.0724547739467847,-2.84314045246957,-0.0994346954369878,-1.47128757395328,0.713799322363258,0.699937821830685,FALSE,TRUE,TRUE
"n50_4.21.10.15",4,10,-1.17456122367655,-1.17451077159562,0.66754478230157,0.654590002987532,-2.48292495505526,0.133802507702155,-2.45748360209115,0.108462058899909,-1.17451077159562,0.667553441587664,0.65459000481183,FALSE,FALSE,FALSE
"n50_5.20.10.15",5,10,-0.926238508844981,-0.926212027144214,0.637149107234882,0.624782275306703,-2.1750278118072,0.322550794117237,-2.15076278492434,0.298338730635913,-0.926212027144214,0.637155404629946,0.624782277192154,FALSE,FALSE,FALSE
"n50_6.19.10.15",6,10,-0.709174486782227,-0.709147521906387,0.616014798570549,0.604054986769912,-1.9165413059242,0.498192332359744,-1.89307354065723,0.474778496844459,-0.709147521906387,0.616017634954147,0.60405498872086,FALSE,FALSE,FALSE
"n50_7.18.10.15",7,10,-0.513428567154854,-0.513402944780292,0.600854503974546,0.589187244600451,-1.69108175489364,0.664224620583936,-1.66818872434757,0.641382834786983,-0.513402944780291,0.600855453602653,0.589187246686264,FALSE,FALSE,FALSE
"n50_8.17.10.15",8,10,-0.332689367994284,-0.332669950671475,0.589852235282482,0.578397905447247,-1.4887785053484,0.823399769359828,-1.46630901408148,0.800969112738532,-0.332669950671474,0.589852444130063,0.578397908222998,FALSE,FALSE,FALSE
"n50_9.16.10.15",9,10,-0.162348644233112,-0.162603815538317,0.581935422596878,0.570634242005897,-1.30292111385109,0.978223825384865,-1.28102637821519,0.955818747138553,-0.162603815538317,0.581935031152101,0.570634246055344,FALSE,FALSE,FALSE
"n50_10.15.10.15",10,10,0,-6.50521303491303e-19,0.576446430192772,0.565250779591433,-1.12981424219452,1.12981424219452,-1.1078711702324,1.1078711702324,0,0.576444955292641,0.56525078375948,FALSE,FALSE,FALSE
"n50_11.14.10.15",11,10,0.157414576188004,0.157663152704399,0.57297696586625,0.561850745607276,-0.965599640880882,1.28042879325689,-0.943544073372838,1.25887037878164,0.157663152704399,0.572977585757853,0.561850748198187,FALSE,FALSE,FALSE
"n50_12.13.10.15",12,10,0.312522668847756,0.312503725625595,0.571298162661289,0.560203798591959,-0.807201154402277,1.43224649209779,-0.785475543617175,1.41048299486836,0.312503725625595,0.571298022295023,0.56020380072294,FALSE,FALSE,FALSE
"n50_13.12.10.15",13,10,0.466452332926362,0.46642580789785,0.571298389445453,0.560203797281672,-0.653271934812463,1.58617660066519,-0.631553458776805,1.5644050745725,0.466425807897852,0.571298022295023,0.56020380072294,FALSE,FALSE,FALSE
"n50_14.11.10.15",14,10,0.621298440360348,0.621266380817722,0.572978259491877,0.561850669349862,-0.501718312168177,1.74431519288887,-0.47994069579773,1.72247345743317,0.621266380819048,0.572977585757853,0.561850748198187,FALSE,FALSE,FALSE
"n50_15.10.10.15",15,10,0.778964113002048,0.778929533523447,0.576445913639469,0.565250783757852,-0.350849116766599,1.90877734277069,-0.32894164487498,1.88680071192187,0.778929533523446,0.576444955292641,0.56525078375948,FALSE,FALSE,FALSE
"n50_16.9.10.15",16,10,0.941566134508,0.941533349061763,0.581936045019207,0.570634246034983,-0.199007555035326,2.08213982405132,-0.176889221511972,2.0599559196355,0.941533349061763,0.581935031152101,0.570634246055344,FALSE,FALSE,FALSE
"n50_17.8.10.15",17,10,1.11162528202846,1.11159948419492,0.58985295142025,0.578397908175095,-0.0444652589298833,2.26771582298681,-0.0220395845615711,2.24523855295141,1.11159948419492,0.589852444130063,0.578397908222998,FALSE,FALSE,FALSE
"n50_18.7.10.15",18,10,1.29234759820093,1.29233247830374,0.600854524632885,0.589187246675665,0.114694369972542,2.47000082642932,0.137546694669117,2.44711826193836,1.29233247830374,0.600855453602653,0.589187246686264,FALSE,TRUE,TRUE
"n50_19.6.10.15",19,10,1.4880874579631,1.48807705542979,0.616014511107016,0.604054953220791,0.280721202239301,2.6954537136869,0.304151102434018,2.67200300842557,1.48807705542983,0.616017634954147,0.60405498872086,FALSE,TRUE,TRUE
"n50_20.5.10.15",20,10,1.70518579998555,1.70514156066547,0.637152357656945,0.624781981996611,0.456390126313154,2.95398147365795,0.480591377762561,2.92969174356838,1.70514156066766,0.637155404629946,0.624782277192154,FALSE,TRUE,TRUE
"n50_21.4.10.15",21,10,1.95364674804031,1.95344030511907,0.667566682075989,0.654590004241269,0.645240093892466,3.26205340218814,0.670467472166257,3.23641313807188,1.95344030511907,0.667553441587664,0.65459000481183,FALSE,TRUE,TRUE
"n50_22.3.10.15",22,10,2.25018990740197,2.25021710747673,0.71379569575554,0.699937815910682,0.851176051401407,3.64920376340254,0.878364196874166,3.62207001807929,2.25021710747673,0.713799322363258,0.699937821830685,FALSE,TRUE,TRUE
"n50_23.2.10.15",23,10,2.63012490020026,2.63017445603768,0.79144482934522,0.776084669579202,1.07892153893318,4.18132826146734,1.10907645470878,4.15127245736659,2.63017445603768,0.791454175799271,0.77608467048365,FALSE,TRUE,TRUE
"n50_24.1.10.15",24,10,3.18292928050029,3.18267277620421,0.949791093415726,0.931255630694136,1.32137294456855,5.04448561643204,1.35744527964357,5.00790027276485,3.18267277620424,0.949698218470656,0.931255720770419,FALSE,TRUE,TRUE
"n50_25.0.10.15",25,10,4.32168943806814,4.32129039948605,1.51252795953667,1.48289241288397,1.35718911176641,7.28618976436987,1.41487467728576,7.22770612168634,4.32129039948605,1.51225947078094,1.48289241367837,FALSE,TRUE,TRUE
"n50_0.25.11.14",0,11,-3.70015347053446,-3.70002401866638,1.51102810548053,1.48159896585078,-6.66171413690409,-0.738592804164831,-6.6039046312657,-0.796143406067057,-3.700024018667,1.51094117498506,1.48159971829608,FALSE,TRUE,TRUE
"n50_1.24.11.14",1,11,-2.56145171464818,-2.56140639538517,0.947617161771634,0.929195837220102,-4.41874722285265,-0.704156206443716,-4.38259677092112,-0.740216019849233,-2.56140639538519,0.94759761157619,0.929195906242483,FALSE,TRUE,TRUE
"n50_2.23.11.14",2,11,-2.00886899060294,-2.00890807521863,0.788925196946335,0.773611808629098,-3.55513396311393,-0.462604018091958,-3.52515935814656,-0.492656792290709,-2.00890807521863,0.78893234164196,0.773611808641693,FALSE,TRUE,TRUE
"n50_3.22.11.14",3,11,-1.62925969081222,-1.62895072665768,0.711027226157653,0.697194907995888,-3.02284744610863,-0.235671935515803,-2.99542763653433,-0.26247381678102,-1.62895072665768,0.71100210963457,0.697194929083137,FALSE,TRUE,TRUE
"n50_4.21.11.14",4,11,-1.33225333561044,-1.33217392430002,0.664555224651538,0.651656265620109,-2.63475764166538,-0.0297490295555034,-2.6093967352153,-0.054951113384738,-1.33217392430002,0.664561603370295,0.651656266071085,FALSE,TRUE,TRUE
"n50_5.20.11.14",5,11,-1.08390688336108,-1.08387517984861,0.634013419398887,0.621707896079944,-2.32655035109799,0.158736584375826,-2.30240026506947,0.134649905372248,-1.08387517984861,0.634020139228804,0.621707896526632,FALSE,FALSE,FALSE
"n50_6.19.11.14",6,11,-0.86683904277104,-0.866810674610786,0.61277083135186,0.600874565572823,-2.06784780299735,0.334169717455274,-2.04450318235967,0.310881833138098,-0.866810674610785,0.612774227487631,0.600874566035803,FALSE,FALSE,FALSE
"n50_7.18.11.14",7,11,-0.671095401957025,-0.67106609748469,0.597528532173821,0.585926126495995,-1.8422298047528,0.500039000838746,-1.8194602030179,0.477328008048521,-0.67106609748469,0.597529751077394,0.585926127056899,FALSE,FALSE,FALSE
"n50_8.17.11.14",8,11,-0.490359274035998,-0.490333103375873,0.586464085379197,0.57507560680009,-1.63980775960545,0.659089211533453,-1.61746058109157,0.63679437433982,-0.490333103375873,0.586464349423537,0.575075608026367,FALSE,FALSE,FALSE
"n50_9.16.11.14",9,11,-0.32028611175704,-0.320266968242716,0.578500581743952,0.567266475882696,-1.45412641701066,0.813554193496576,-1.43208883060976,0.791554894124328,-0.320266968242715,0.578500568522244,0.567266478369123,FALSE,FALSE,FALSE
"n50_10.15.11.14",10,11,-0.157414576188004,-0.157663152704399,0.57297696586625,0.561850745607276,-1.28042879325689,0.965599640880882,-1.25887037878164,0.943544073372839,-0.157663152704399,0.572977585757853,0.561850748198187,FALSE,FALSE,FALSE
"n50_11.14.11.14",11,11,0,-1.67617655866259e-16,0.569489604211084,0.558430010699803,-1.1161791138237,1.1161791138237,-1.09450270885793,1.09450270885793,0,0.569489105321129,0.558430011694411,FALSE,FALSE,FALSE
"n50_12.13.11.14",12,11,0.154595822878823,0.154840572921196,0.567798066691219,0.556772945164894,-0.958267938327438,1.26745958408508,-0.936414347168289,1.24609549301068,0.154840572921196,0.567799222944843,0.556772945692033,FALSE,FALSE,FALSE
"n50_13.12.11.14",13,11,0.308781491586529,0.308762655193451,0.567799421409717,0.556772943846533,-0.804084924819198,1.42164790799226,-0.782492262312095,1.400017572699,0.308762655193453,0.567799222944843,0.556772945692033,FALSE,FALSE,FALSE
"n50_14.11.11.14",14,11,0.463629779998304,0.463603228113323,0.569489541516612,0.558429933975264,-0.652549210946484,1.57980877094309,-0.630899330367273,1.55810578659392,0.463603228114649,0.569489105321129,0.558430011694411,FALSE,FALSE,FALSE
"n50_15.10.11.14",15,11,0.621298440360348,0.621266380819048,0.572978259491877,0.561850748196549,-0.501718312168177,1.74431519288887,-0.479940850333071,1.72247361197117,0.621266380819048,0.572977585757853,0.561850748198187,FALSE,FALSE,FALSE
"n50_16.9.11.14",16,11,0.783904382998765,0.783870196357364,0.578501295142756,0.567266478348642,-0.349937320490814,1.91774608648834,-0.327951670842844,1.89569206355757,0.783870196357364,0.578500568522244,0.567266478369123,FALSE,FALSE,FALSE
"n50_17.8.11.14",17,11,0.953968149306942,0.953936331490522,0.58646462833039,0.575075607978188,-0.195481400427291,2.10341769904118,-0.173191148534201,2.08106381151524,0.953936331490522,0.586464349423537,0.575075608026368,FALSE,FALSE,FALSE
"n50_18.7.11.14",18,11,1.13469488681671,1.13466932559934,0.597528682148119,0.585926127046241,-0.0364398099232828,2.30582958355671,-0.0137247810123338,2.28306343221101,1.13466932559934,0.597529751077394,0.585926127056899,FALSE,FALSE,FALSE
"n50_19.6.11.14",19,11,1.33043637997098,1.3304139027254,0.612770861339131,0.600874531846126,0.129427560970693,2.53144519897126,0.152721461079622,2.50810634437117,1.33041390272543,0.612774227487631,0.600874566035803,FALSE,TRUE,TRUE
"n50_20.5.11.14",20,11,1.54752761287212,1.54747840796107,0.634015771079478,0.621707601319417,0.30487953592595,2.79017568981829,0.328953900460227,2.76600291546192,1.54747840796326,0.634020139228804,0.621707896526632,FALSE,TRUE,TRUE
"n50_21.4.11.14",21,11,1.79596199364604,1.79577715241467,0.664569330366512,0.651656265497955,0.493430040897774,3.0984939463943,0.518554341738804,3.07299996309053,1.79577715241467,0.664561603370295,0.651656266071085,FALSE,TRUE,TRUE
"n50_22.3.11.14",22,11,2.09252953684698,2.09255395477233,0.710999103056087,0.697194923139843,0.698996901816764,3.48606217187719,0.726077015214067,3.45903089433059,2.09255395477233,0.71100210963457,0.697194929083137,FALSE,TRUE,TRUE
"n50_23.2.11.14",23,11,2.47246093908766,2.47251130333328,0.788922970896218,0.773611807734355,0.926200329554735,4.01872154862059,0.956260022159022,3.98876258450754,2.47251130333328,0.78893234164196,0.773611808641693,FALSE,TRUE,TRUE
"n50_24.1.11.14",24,11,3.02520856244525,3.02500962349981,0.947671199532088,0.929195816935411,1.16780714217649,4.88260998271402,1.20381928772113,4.84619995927849,3.02500962349984,0.94759761157619,0.929195906242483,FALSE,TRUE,TRUE
"n50_25.0.11.14",25,11,4.16395933678805,4.16362724678165,1.51116468883255,1.48159971810863,1.20213097196758,7.12578770160852,1.25974515978404,7.06750933377927,4.16362724678165,1.51094117498505,1.48159971829608,FALSE,TRUE,TRUE
"n50_0.25.12.13",0,12,-3.85505884214379,-3.85486459158758,1.51043567471279,1.48097519584349,-6.81545836554531,-0.894659318742269,-6.75752263743797,-0.952206545737176,-3.8548645915882,1.51030505222042,1.48097594860571,FALSE,TRUE,TRUE
"n50_1.24.12.13",1,12,-2.71633798134759,-2.71624696830637,0.946618970183182,0.928200915212181,-4.57167706998902,-0.860998892706159,-4.53548733253936,-0.89700660407338,-2.71624696830639,0.946582986305061,0.928200984308546,FALSE,TRUE,TRUE
"n50_2.23.12.13",2,12,-2.16370375191718,-2.16374864813983,0.787705114271747,0.772416510403518,-3.70757740632782,-0.619830097506549,-3.67765718959483,-0.649840106684827,-2.16374864813983,0.787713371846621,0.772416510416133,FALSE,TRUE,TRUE
"n50_3.22.12.13",3,12,-1.78377467686958,-1.78379129957887,0.709647639931092,0.695868360649342,-3.17465849284837,-0.39289086089079,-3.14766822443251,-0.419914374725234,-1.78379129957888,0.709649291130567,0.695868381400394,FALSE,TRUE,TRUE
"n50_4.21.12.13",4,12,-1.48712939137717,-1.48701449722121,0.663111390714957,0.650236821580687,-2.78680383491676,-0.18745494783759,-2.76145524894116,-0.212573745501271,-1.48701449722121,0.663114048389418,0.650236821629838,FALSE,TRUE,TRUE
"n50_5.20.12.13",5,12,-1.23875467346148,-1.23871575276981,0.632496207311334,0.620219915566695,-2.47842446014988,0.000915113226910069,-2.454324449775,-0.0231070557646136,-1.23871575276981,0.632502690464649,0.62021991559215,TRUE,FALSE,TRUE
"n50_6.19.12.13",6,12,-1.02168016958365,-1.02165124753198,0.611200372620273,0.599334863969831,-2.21961088725685,0.176250548089547,-2.19632599559206,0.1530235005281,-1.02165124753198,0.611204033339416,0.599334863996981,FALSE,FALSE,FALSE
"n50_7.18.12.13",7,12,-0.825937643894851,-0.825906670405886,0.595918064865781,0.584347038435217,-1.99391558876859,0.342040300978884,-1.97120582021155,0.319392479399781,-0.825906670405886,0.595919390454716,0.584347038549407,FALSE,FALSE,FALSE
"n50_8.17.12.13",8,12,-0.645204481847208,-0.645173676297069,0.584823321896337,0.573466641709785,-1.7914371300831,0.501028166388688,-1.76914764038338,0.478800287789244,-0.645173676297069,0.584823520082836,0.57346664248277,FALSE,FALSE,FALSE
"n50_9.16.12.13",9,12,-0.475133963548731,-0.475107541163912,0.576837233909945,0.565635297941864,-1.60571416695393,0.655446239856467,-1.58373235351455,0.633517271186725,-0.475107541163912,0.576837086427239,0.565635299972404,FALSE,FALSE,FALSE
"n50_10.15.12.13",10,12,-0.312522668847756,-0.312503725625595,0.571298162661289,0.560203798591959,-1.43224649209779,0.807201154402275,-1.41048299486836,0.785475543617175,-0.312503725625595,0.571298022295023,0.56020380072294,FALSE,FALSE,FALSE
"n50_11.14.12.13",11,12,-0.154595822878823,-0.154840572921196,0.567798066691218,0.556772945164894,-1.26745958408508,0.958267938327437,-1.24609549301068,0.936414347168289,-0.154840572921196,0.567799222944843,0.556772945692033,FALSE,FALSE,FALSE
"n50_12.13.12.13",12,12,0,1.11022300808154e-16,0.566102953108121,0.555110933134087,-1.10954139963368,1.10954139963368,-1.08799743636723,1.08799743636723,0,0.56610429610989,0.555110933190969,FALSE,FALSE,FALSE
"n50_13.12.12.13",13,12,0.153678586422608,0.153922082272255,0.566102971735254,0.55511093181178,-0.955862849719585,1.2632200225648,-0.934075351503303,1.24191951604781,0.153922082272257,0.56610429610989,0.555110933190969,FALSE,FALSE,FALSE
"n50_14.11.12.13",14,12,0.308781491586528,0.308762655192127,0.567799421409717,0.556772868212007,-0.804084924819197,1.42164790799225,-0.782492114072473,1.40001742445673,0.308762655193453,0.567799222944843,0.556772945692033,FALSE,FALSE,FALSE
"n50_15.10.12.13",15,12,0.466452332926362,0.466425807897852,0.571298389445453,0.560203800721297,-0.653271934812464,1.58617660066519,-0.631553465518343,1.56440508131405,0.466425807897851,0.571298022295023,0.56020380072294,FALSE,FALSE,FALSE
"n50_16.9.12.13",16,12,0.629061295388475,0.629029623436167,0.576837485030909,0.565635299951863,-0.50151940020477,1.75964199098172,-0.479595192853995,1.73765443972633,0.629029623436168,0.576837086427239,0.565635299972404,FALSE,FALSE,FALSE
"n50_17.8.12.13",17,12,0.79912874702617,0.799095758569325,0.584823518478442,0.573466642434454,-0.347104286503571,1.94536178055591,-0.324878206937314,1.92306972407596,0.799095758569326,0.584823520082836,0.57346664248277,FALSE,FALSE,FALSE
"n50_18.7.12.13",18,12,0.979858916357529,0.979828752678142,0.595918134048333,0.58434703853872,-0.188119164111516,2.14783699682657,-0.165470397330387,2.12512790268667,0.979828752678143,0.595919390454716,0.584347038549407,FALSE,FALSE,FALSE
"n50_19.6.12.13",19,12,1.17560099172632,1.1755733298042,0.611200412630021,0.59933483015649,-0.0223298043645366,2.37353178781719,0.000898648017048309,2.35024801159135,1.17557332980424,0.611204033339416,0.599334863996981,TRUE,FALSE,TRUE
"n50_20.5.12.13",20,12,1.39268378039402,1.39263783503988,0.632497055276669,0.620219620099003,0.153012331724107,2.63235522906393,0.177029717140716,2.60824595293904,1.39263783504207,0.632502690464649,0.62021991559215,FALSE,TRUE,TRUE
"n50_21.4.12.13",21,12,1.64108866173781,1.64093657949347,0.6631162531238,0.650236821055457,0.341404688052016,2.94077263542361,0.366495828802961,2.91537733018398,1.64093657949347,0.663114048389418,0.650236821629837,FALSE,TRUE,TRUE
"n50_22.3.12.13",22,12,1.93769261096469,1.93771338185113,0.709646958255451,0.695868375445771,0.546810131045607,3.32857509088377,0.573836427997026,3.30159033570524,1.93771338185113,0.709649291130567,0.695868381400394,FALSE,TRUE,TRUE
"n50_23.2.12.13",23,12,2.31762196619973,2.31767073041209,0.787704362224755,0.77241650950739,0.773749785774118,3.86149414662534,0.80376219071346,3.83157927011071,2.31767073041209,0.787713371846621,0.772416510416133,FALSE,TRUE,TRUE
"n50_24.1.12.13",24,12,2.87031206512245,2.87016905057861,0.946637304042798,0.928200895187929,1.01493704277647,4.72568708746843,1.05092872559244,4.68940937556479,2.87016905057864,0.946582986305061,0.928200984308546,FALSE,TRUE,TRUE
