"config_id","exposed_events","unexposed_events","before_different","after_different","sas_wald_low","sas_wald_high","sas_pl_low","sas_pl_high","logistf_pl_low","logistf_pl_high","before_delta","after_delta"
"n50_9.16.7.18",9,7,FALSE,FALSE,-0.837162155703106,1.53879984076791,-0.811787723351264,1.54114567273469,-0.811787457624469,1.54114540600833,0.0253746980786371,2.66726357223135e-07
"n50_10.15.7.18",10,7,FALSE,FALSE,-0.664224620583936,1.69108175489364,-0.633358936005658,1.69778066269189,-0.633358705179127,1.69778042926045,0.0308659154048094,2.33431440621601e-07
"n50_11.14.7.18",11,7,FALSE,FALSE,-0.500039000838747,1.8422298047528,-0.464553037103637,1.85263306013038,-0.464552844447247,1.85263286367594,0.0354861563914994,1.96454438938787e-07
"n50_12.13.7.18",12,7,FALSE,FALSE,-0.342040300978885,1.99391558876859,-0.302484680320768,2.00760692547795,-0.302484526240263,2.00760676728501,0.0395557747386222,1.58192937416146e-07
"n50_13.12.7.18",13,7,FALSE,FALSE,-0.188119164111515,2.14783699682657,-0.144799278318512,2.1645951211618,-0.144799161502283,2.16459500087503,0.0433200026092328,1.2028677209841e-07
"n50_14.11.7.18",14,7,TRUE,FALSE,-0.0364398099232828,2.3058295835567,0.0105492434128326,2.32562109133528,0.0105493254216037,2.32562100719454,0.0469891353448865,8.41407366003466e-08
"n50_15.10.7.18",15,7,FALSE,FALSE,0.114694369972542,2.47000082642932,0.165463422689834,2.49300240295103,0.165463473476241,2.49300235154169,0.0507691035036996,5.14093398962245e-08
"n50_16.9.7.18",16,7,FALSE,FALSE,0.266953005040509,2.64291277740308,0.321844317507477,2.66959684583161,0.321844342398802,2.66957035058971,0.0548913373582929,2.64952418964626e-05
"n50_17.8.7.18",17,7,FALSE,FALSE,0.422087034915606,2.82785565902764,0.481737839535487,2.85901769455836,0.481737846783294,2.85900117055119,0.0596508118676878,1.65240071665629e-05
"n50_18.7.7.18",18,7,FALSE,FALSE,0.582049844883182,3.02929215829906,0.647515540600284,3.06637820154113,0.647515542318007,3.0663624475311,0.0654656974348257,1.57540100294007e-05
"n50_19.6.7.18",19,7,FALSE,FALSE,0.749149672000974,3.25363562217088,0.822135805303989,3.29912025935936,0.822135815669077,3.29909311794546,0.0729861436681035,2.7141413896814e-05
